Created Date,Complaint Type,Borough,count
2010/06/29,heating,QUEENS,6
2010/06/30,heating,QUEENS,12
2010/07/01,heating,QUEENS,12
2010/07/02,heating,QUEENS,7
2010/07/03,heating,QUEENS,6
2010/07/04,heating,QUEENS,6
2010/07/05,heating,QUEENS,6
2010/07/06,heating,QUEENS,7
2010/07/07,heating,QUEENS,7
2010/07/08,heating,QUEENS,8
2010/07/09,heating,QUEENS,4
2010/07/10,heating,QUEENS,9
2010/07/11,heating,QUEENS,3
2010/07/12,heating,QUEENS,8
2010/07/13,heating,QUEENS,5
2010/07/14,heating,QUEENS,3
2010/07/15,heating,QUEENS,5
2010/07/16,heating,QUEENS,9
2010/07/17,heating,QUEENS,10
2010/07/18,heating,QUEENS,3
2010/07/19,heating,QUEENS,11
2010/07/20,heating,QUEENS,3
2010/07/21,heating,QUEENS,5
2010/07/22,heating,QUEENS,6
2010/07/23,heating,QUEENS,4
2010/07/24,heating,QUEENS,5
2010/07/25,heating,QUEENS,7
2010/07/26,heating,QUEENS,12
2010/07/27,heating,QUEENS,6
2010/07/28,heating,QUEENS,8
2010/07/29,heating,QUEENS,6
2010/07/30,heating,QUEENS,5
2010/07/31,heating,QUEENS,5
2010/08/01,heating,QUEENS,11
2010/08/02,heating,QUEENS,7
2010/08/03,heating,QUEENS,8
2010/08/04,heating,QUEENS,8
2010/08/05,heating,QUEENS,9
2010/08/06,heating,QUEENS,7
2010/08/07,heating,QUEENS,5
2010/08/08,heating,QUEENS,5
2010/08/09,heating,QUEENS,7
2010/08/10,heating,QUEENS,8
2010/08/11,heating,QUEENS,12
2010/08/12,heating,QUEENS,6
2010/08/13,heating,QUEENS,6
2010/08/14,heating,QUEENS,11
2010/08/15,heating,QUEENS,7
2010/08/16,heating,QUEENS,10
2010/08/17,heating,QUEENS,4
2010/08/18,heating,QUEENS,5
2010/08/19,heating,QUEENS,7
2010/08/20,heating,QUEENS,5
2010/08/21,heating,QUEENS,3
2010/08/22,heating,QUEENS,8
2010/08/23,heating,QUEENS,12
2010/08/24,heating,QUEENS,14
2010/08/25,heating,QUEENS,14
2010/08/26,heating,QUEENS,10
2010/08/27,heating,QUEENS,8
2010/08/28,heating,QUEENS,10
2010/08/29,heating,QUEENS,7
2010/08/30,heating,QUEENS,12
2010/08/31,heating,QUEENS,4
2010/09/01,heating,QUEENS,5
2010/09/02,heating,QUEENS,5
2010/09/03,heating,QUEENS,4
2010/09/04,heating,QUEENS,4
2010/09/05,heating,QUEENS,3
2010/09/06,heating,QUEENS,5
2010/09/07,heating,QUEENS,6
2010/09/08,heating,QUEENS,7
2010/09/09,heating,QUEENS,8
2010/09/10,heating,QUEENS,9
2010/09/11,heating,QUEENS,7
2010/09/12,heating,QUEENS,13
2010/09/13,heating,QUEENS,11
2010/09/14,heating,QUEENS,17
2010/09/15,heating,QUEENS,9
2010/09/16,heating,QUEENS,7
2010/09/17,heating,QUEENS,3
2010/09/18,heating,QUEENS,6
2010/09/19,heating,QUEENS,6
2010/09/20,heating,QUEENS,8
2010/09/21,heating,QUEENS,19
2010/09/22,heating,QUEENS,19
2010/09/23,heating,QUEENS,11
2010/09/24,heating,QUEENS,14
2010/09/25,heating,QUEENS,7
2010/09/26,heating,QUEENS,8
2010/09/27,heating,QUEENS,10
2010/09/28,heating,QUEENS,11
2010/09/29,heating,QUEENS,8
2010/09/30,heating,QUEENS,5
2010/10/01,heating,QUEENS,18
2010/10/02,heating,QUEENS,10
2010/10/03,heating,QUEENS,45
2010/10/04,heating,QUEENS,122
2010/10/05,heating,QUEENS,78
2010/10/06,heating,QUEENS,36
2010/10/07,heating,QUEENS,43
2010/10/08,heating,QUEENS,20
2010/10/09,heating,QUEENS,12
2010/10/10,heating,QUEENS,36
2010/10/11,heating,QUEENS,19
2010/10/12,heating,QUEENS,23
2010/10/13,heating,QUEENS,45
2010/10/14,heating,QUEENS,65
2010/10/15,heating,QUEENS,149
2010/10/16,heating,QUEENS,170
2010/10/17,heating,QUEENS,98
2010/10/18,heating,QUEENS,160
2010/10/19,heating,QUEENS,159
2010/10/20,heating,QUEENS,132
2010/10/21,heating,QUEENS,176
2010/10/22,heating,QUEENS,224
2010/10/23,heating,QUEENS,155
2010/10/24,heating,QUEENS,39
2010/10/25,heating,QUEENS,36
2010/10/26,heating,QUEENS,30
2010/10/27,heating,QUEENS,20
2010/10/28,heating,QUEENS,13
2010/10/29,heating,QUEENS,132
2010/10/30,heating,QUEENS,185
2010/10/31,heating,QUEENS,182
2010/11/01,heating,QUEENS,356
2010/11/02,heating,QUEENS,333
2010/11/03,heating,QUEENS,214
2010/11/04,heating,QUEENS,199
2010/11/05,heating,QUEENS,142
2010/11/06,heating,QUEENS,170
2010/11/07,heating,QUEENS,207
2010/11/08,heating,QUEENS,332
2010/11/09,heating,QUEENS,195
2010/11/10,heating,QUEENS,147
2010/11/11,heating,QUEENS,129
2010/11/12,heating,QUEENS,106
2010/11/13,heating,QUEENS,69
2010/11/14,heating,QUEENS,88
2010/11/15,heating,QUEENS,73
2010/11/16,heating,QUEENS,105
2010/11/17,heating,QUEENS,121
2010/11/18,heating,QUEENS,145
2010/11/19,heating,QUEENS,172
2010/11/20,heating,QUEENS,136
2010/11/21,heating,QUEENS,166
2010/11/22,heating,QUEENS,78
2010/11/23,heating,QUEENS,59
2010/11/24,heating,QUEENS,181
2010/11/25,heating,QUEENS,129
2010/11/26,heating,QUEENS,143
2010/11/27,heating,QUEENS,234
2010/11/28,heating,QUEENS,168
2010/11/29,heating,QUEENS,192
2010/11/30,heating,QUEENS,149
2010/12/01,heating,QUEENS,140
2010/12/02,heating,QUEENS,222
2010/12/03,heating,QUEENS,181
2010/12/04,heating,QUEENS,209
2010/12/05,heating,QUEENS,237
2010/12/06,heating,QUEENS,382
2010/12/07,heating,QUEENS,369
2010/12/08,heating,QUEENS,334
2010/12/09,heating,QUEENS,323
2010/12/10,heating,QUEENS,274
2010/12/11,heating,QUEENS,160
2010/12/12,heating,QUEENS,80
2010/12/13,heating,QUEENS,176
2010/12/14,heating,QUEENS,376
2010/12/15,heating,QUEENS,385
2010/12/16,heating,QUEENS,295
2010/12/17,heating,QUEENS,183
2010/12/18,heating,QUEENS,132
2010/12/19,heating,QUEENS,113
2010/12/20,heating,QUEENS,216
2010/12/21,heating,QUEENS,218
2010/12/22,heating,QUEENS,173
2010/12/23,heating,QUEENS,187
2010/12/24,heating,QUEENS,137
2010/12/25,heating,QUEENS,103
2010/12/26,heating,QUEENS,166
2010/12/27,heating,QUEENS,217
2010/12/28,heating,QUEENS,224
2010/12/29,heating,QUEENS,184
2010/12/30,heating,QUEENS,142
2010/12/31,heating,QUEENS,86
2011/01/01,heating,QUEENS,68
2011/01/02,heating,QUEENS,52
2011/01/03,heating,QUEENS,153
2011/01/04,heating,QUEENS,174
2011/01/05,heating,QUEENS,109
2011/01/06,heating,QUEENS,153
2011/01/07,heating,QUEENS,161
2011/01/08,heating,QUEENS,152
2011/01/09,heating,QUEENS,156
2011/01/10,heating,QUEENS,217
2011/01/11,heating,QUEENS,189
2011/01/12,heating,QUEENS,197
2011/01/13,heating,QUEENS,182
2011/01/14,heating,QUEENS,208
2011/01/15,heating,QUEENS,163
2011/01/16,heating,QUEENS,120
2011/01/17,heating,QUEENS,200
2011/01/18,heating,QUEENS,178
2011/01/19,heating,QUEENS,133
2011/01/20,heating,QUEENS,142
2011/01/21,heating,QUEENS,183
2011/01/22,heating,QUEENS,194
2011/01/23,heating,QUEENS,247
2011/01/24,heating,QUEENS,356
2011/01/25,heating,QUEENS,228
2011/01/26,heating,QUEENS,188
2011/01/27,heating,QUEENS,160
2011/01/28,heating,QUEENS,139
2011/01/29,heating,QUEENS,135
2011/01/30,heating,QUEENS,93
2011/01/31,heating,QUEENS,158
2011/02/01,heating,QUEENS,194
2011/02/02,heating,QUEENS,131
2011/02/03,heating,QUEENS,114
2011/02/04,heating,QUEENS,124
2011/02/05,heating,QUEENS,115
2011/02/06,heating,QUEENS,84
2011/02/07,heating,QUEENS,73
2011/02/08,heating,QUEENS,131
2011/02/09,heating,QUEENS,179
2011/02/10,heating,QUEENS,165
2011/02/11,heating,QUEENS,105
2011/02/12,heating,QUEENS,84
2011/02/13,heating,QUEENS,74
2011/02/14,heating,QUEENS,82
2011/02/15,heating,QUEENS,170
2011/02/16,heating,QUEENS,105
2011/02/17,heating,QUEENS,61
2011/02/18,heating,QUEENS,61
2011/02/19,heating,QUEENS,150
2011/02/20,heating,QUEENS,165
2011/02/21,heating,QUEENS,128
2011/02/22,heating,QUEENS,118
2011/02/23,heating,QUEENS,138
2011/02/24,heating,QUEENS,68
2011/02/25,heating,QUEENS,47
2011/02/26,heating,QUEENS,51
2011/02/27,heating,QUEENS,45
2011/02/28,heating,QUEENS,22
2011/03/01,heating,QUEENS,36
2011/03/02,heating,QUEENS,40
2011/03/03,heating,QUEENS,22
2011/03/04,heating,QUEENS,3
2011/03/07,heating,QUEENS,48
2011/03/08,heating,QUEENS,67
2011/03/09,heating,QUEENS,85
2011/03/10,heating,QUEENS,87
2011/03/11,heating,QUEENS,48
2011/03/12,heating,QUEENS,44
2011/03/13,heating,QUEENS,30
2011/03/14,heating,QUEENS,56
2011/03/15,heating,QUEENS,73
2011/03/16,heating,QUEENS,54
2011/03/17,heating,QUEENS,30
2011/03/18,heating,QUEENS,24
2011/03/19,heating,QUEENS,57
2011/03/20,heating,QUEENS,59
2011/03/21,heating,QUEENS,85
2011/03/22,heating,QUEENS,73
2011/03/23,heating,QUEENS,101
2011/03/24,heating,QUEENS,75
2011/03/25,heating,QUEENS,76
2011/03/26,heating,QUEENS,76
2011/03/27,heating,QUEENS,67
2011/03/28,heating,QUEENS,85
2011/03/29,heating,QUEENS,73
2011/03/30,heating,QUEENS,48
2011/03/31,heating,QUEENS,44
2011/04/01,heating,QUEENS,41
2011/04/02,heating,QUEENS,30
2011/04/03,heating,QUEENS,30
2011/04/04,heating,QUEENS,40
2011/04/05,heating,QUEENS,57
2011/04/06,heating,QUEENS,65
2011/04/07,heating,QUEENS,60
2011/04/08,heating,QUEENS,40
2011/04/09,heating,QUEENS,46
2011/04/10,heating,QUEENS,41
2011/04/11,heating,QUEENS,29
2011/04/12,heating,QUEENS,33
2011/04/13,heating,QUEENS,59
2011/04/14,heating,QUEENS,30
2011/04/15,heating,QUEENS,39
2011/04/16,heating,QUEENS,87
2011/04/17,heating,QUEENS,12
2011/04/18,heating,QUEENS,30
2011/04/19,heating,QUEENS,41
2011/04/20,heating,QUEENS,44
2011/04/21,heating,QUEENS,57
2011/04/22,heating,QUEENS,82
2011/04/23,heating,QUEENS,52
2011/04/24,heating,QUEENS,23
2011/04/25,heating,QUEENS,13
2011/04/26,heating,QUEENS,15
2011/04/27,heating,QUEENS,19
2011/04/28,heating,QUEENS,17
2011/04/29,heating,QUEENS,10
2011/04/30,heating,QUEENS,20
2011/05/01,heating,QUEENS,20
2011/05/02,heating,QUEENS,37
2011/05/03,heating,QUEENS,22
2011/05/04,heating,QUEENS,41
2011/05/05,heating,QUEENS,37
2011/05/06,heating,QUEENS,21
2011/05/07,heating,QUEENS,12
2011/05/08,heating,QUEENS,12
2011/05/09,heating,QUEENS,14
2011/05/10,heating,QUEENS,24
2011/05/11,heating,QUEENS,13
2011/05/12,heating,QUEENS,5
2011/05/13,heating,QUEENS,12
2011/05/14,heating,QUEENS,3
2011/05/15,heating,QUEENS,8
2011/05/16,heating,QUEENS,17
2011/05/17,heating,QUEENS,27
2011/05/18,heating,QUEENS,9
2011/05/19,heating,QUEENS,8
2011/05/20,heating,QUEENS,11
2011/05/21,heating,QUEENS,6
2011/05/22,heating,QUEENS,10
2011/05/23,heating,QUEENS,11
2011/05/24,heating,QUEENS,3
2011/05/25,heating,QUEENS,4
2011/05/26,heating,QUEENS,1
2011/05/27,heating,QUEENS,1
2011/05/28,heating,QUEENS,2
2011/05/29,heating,QUEENS,4
2011/05/30,heating,QUEENS,3
2011/05/31,heating,QUEENS,6
2011/06/01,heating,QUEENS,5
2011/06/02,heating,QUEENS,2
2011/06/03,heating,QUEENS,4
2011/06/04,heating,QUEENS,13
2011/06/05,heating,QUEENS,1
2011/06/06,heating,QUEENS,2
2011/06/07,heating,QUEENS,7
2011/06/08,heating,QUEENS,10
2011/06/09,heating,QUEENS,18
2011/06/10,heating,QUEENS,4
2011/06/12,heating,QUEENS,1
2011/06/13,heating,QUEENS,4
2011/06/14,heating,QUEENS,2
2011/06/15,heating,QUEENS,6
2011/06/16,heating,QUEENS,4
2011/06/17,heating,QUEENS,4
2011/06/18,heating,QUEENS,5
2011/06/19,heating,QUEENS,4
2011/06/20,heating,QUEENS,8
2011/06/21,heating,QUEENS,13
2011/06/22,heating,QUEENS,5
2011/06/23,heating,QUEENS,5
2011/06/24,heating,QUEENS,5
2011/06/25,heating,QUEENS,3
2011/06/26,heating,QUEENS,8
2011/06/27,heating,QUEENS,6
2011/06/28,heating,QUEENS,10
2011/06/29,heating,QUEENS,8
2011/06/30,heating,QUEENS,4
2011/07/01,heating,QUEENS,4
2011/07/02,heating,QUEENS,4
2011/07/03,heating,QUEENS,2
2011/07/04,heating,QUEENS,5
2011/07/05,heating,QUEENS,5
2011/07/06,heating,QUEENS,9
2011/07/07,heating,QUEENS,3
2011/07/08,heating,QUEENS,4
2011/07/09,heating,QUEENS,6
2011/07/10,heating,QUEENS,3
2011/07/11,heating,QUEENS,6
2011/07/12,heating,QUEENS,4
2011/07/13,heating,QUEENS,10
2011/07/14,heating,QUEENS,5
2011/07/15,heating,QUEENS,8
2011/07/16,heating,QUEENS,2
2011/07/17,heating,QUEENS,5
2011/07/18,heating,QUEENS,6
2011/07/19,heating,QUEENS,3
2011/07/20,heating,QUEENS,8
2011/07/21,heating,QUEENS,10
2011/07/22,heating,QUEENS,9
2011/07/23,heating,QUEENS,5
2011/07/24,heating,QUEENS,7
2011/07/25,heating,QUEENS,3
2011/07/26,heating,QUEENS,11
2011/07/27,heating,QUEENS,5
2011/07/28,heating,QUEENS,6
2011/07/29,heating,QUEENS,10
2011/07/30,heating,QUEENS,10
2011/07/31,heating,QUEENS,6
2011/08/01,heating,QUEENS,10
2011/08/02,heating,QUEENS,8
2011/08/03,heating,QUEENS,9
2011/08/04,heating,QUEENS,10
2011/08/05,heating,QUEENS,9
2011/08/06,heating,QUEENS,5
2011/08/07,heating,QUEENS,12
2011/08/08,heating,QUEENS,5
2011/08/09,heating,QUEENS,15
2011/08/10,heating,QUEENS,7
2011/08/11,heating,QUEENS,9
2011/08/12,heating,QUEENS,7
2011/08/13,heating,QUEENS,10
2011/08/14,heating,QUEENS,7
2011/08/15,heating,QUEENS,20
2011/08/16,heating,QUEENS,12
2011/08/17,heating,QUEENS,10
2011/08/18,heating,QUEENS,15
2011/08/19,heating,QUEENS,8
2011/08/20,heating,QUEENS,3
2011/08/21,heating,QUEENS,5
2011/08/22,heating,QUEENS,13
2011/08/23,heating,QUEENS,12
2011/08/24,heating,QUEENS,12
2011/08/25,heating,QUEENS,8
2011/08/26,heating,QUEENS,4
2011/08/27,heating,QUEENS,1
2011/08/28,heating,QUEENS,2
2011/08/29,heating,QUEENS,18
2011/08/30,heating,QUEENS,13
2011/08/31,heating,QUEENS,16
2011/09/01,heating,QUEENS,11
2011/09/02,heating,QUEENS,12
2011/09/03,heating,QUEENS,8
2011/09/04,heating,QUEENS,4
2011/09/05,heating,QUEENS,6
2011/09/06,heating,QUEENS,9
2011/09/07,heating,QUEENS,11
2011/09/08,heating,QUEENS,8
2011/09/09,heating,QUEENS,11
2011/09/10,heating,QUEENS,2
2011/09/11,heating,QUEENS,3
2011/09/12,heating,QUEENS,10
2011/09/13,heating,QUEENS,10
2011/09/14,heating,QUEENS,9
2011/09/15,heating,QUEENS,9
2011/09/16,heating,QUEENS,6
2011/09/17,heating,QUEENS,5
2011/09/18,heating,QUEENS,12
2011/09/19,heating,QUEENS,14
2011/09/20,heating,QUEENS,11
2011/09/21,heating,QUEENS,13
2011/09/22,heating,QUEENS,11
2011/09/23,heating,QUEENS,10
2011/09/25,heating,QUEENS,6
2011/09/26,heating,QUEENS,9
2011/09/27,heating,QUEENS,6
2011/09/28,heating,QUEENS,8
2011/09/29,heating,QUEENS,11
2011/09/30,heating,QUEENS,10
2011/10/01,heating,QUEENS,7
2011/10/02,heating,QUEENS,20
2011/10/03,heating,QUEENS,98
2011/10/04,heating,QUEENS,75
2011/10/05,heating,QUEENS,40
2011/10/06,heating,QUEENS,50
2011/10/07,heating,QUEENS,55
2011/10/08,heating,QUEENS,14
2011/10/09,heating,QUEENS,8
2011/10/10,heating,QUEENS,8
2011/10/11,heating,QUEENS,8
2011/10/12,heating,QUEENS,21
2011/10/13,heating,QUEENS,19
2011/10/14,heating,QUEENS,19
2011/10/15,heating,QUEENS,30
2011/10/16,heating,QUEENS,35
2011/10/17,heating,QUEENS,34
2011/10/18,heating,QUEENS,30
2011/10/19,heating,QUEENS,32
2011/10/20,heating,QUEENS,26
2011/10/21,heating,QUEENS,181
2011/10/22,heating,QUEENS,186
2011/10/23,heating,QUEENS,134
2011/10/24,heating,QUEENS,138
2011/10/25,heating,QUEENS,125
2011/10/26,heating,QUEENS,133
2011/10/27,heating,QUEENS,246
2011/10/28,heating,QUEENS,357
2011/10/29,heating,QUEENS,309
2011/10/30,heating,QUEENS,304
2011/10/31,heating,QUEENS,256
2011/11/01,heating,QUEENS,165
2011/11/02,heating,QUEENS,166
2011/11/03,heating,QUEENS,125
2011/11/04,heating,QUEENS,188
2011/11/05,heating,QUEENS,208
2011/11/06,heating,QUEENS,115
2011/11/07,heating,QUEENS,106
2011/11/08,heating,QUEENS,65
2011/11/09,heating,QUEENS,40
2011/11/10,heating,QUEENS,47
2011/11/11,heating,QUEENS,216
2011/11/12,heating,QUEENS,175
2011/11/13,heating,QUEENS,103
2011/11/14,heating,QUEENS,81
2011/11/15,heating,QUEENS,47
2011/11/16,heating,QUEENS,77
2011/11/17,heating,QUEENS,221
2011/11/18,heating,QUEENS,249
2011/11/19,heating,QUEENS,156
2011/11/20,heating,QUEENS,77
2011/11/21,heating,QUEENS,93
2011/11/22,heating,QUEENS,145
2011/11/23,heating,QUEENS,147
2011/11/24,heating,QUEENS,75
2011/11/25,heating,QUEENS,66
2011/11/26,heating,QUEENS,36
2011/11/27,heating,QUEENS,55
2011/11/28,heating,QUEENS,41
2011/11/29,heating,QUEENS,60
2011/11/30,heating,QUEENS,167
2011/12/01,heating,QUEENS,219
2011/12/02,heating,QUEENS,132
2011/12/03,heating,QUEENS,169
2011/12/04,heating,QUEENS,94
2011/12/05,heating,QUEENS,108
2011/12/06,heating,QUEENS,83
2011/12/07,heating,QUEENS,110
2011/12/08,heating,QUEENS,259
2011/12/09,heating,QUEENS,150
2011/12/10,heating,QUEENS,139
2011/12/11,heating,QUEENS,177
2011/12/12,heating,QUEENS,185
2011/12/13,heating,QUEENS,188
2011/12/14,heating,QUEENS,107
2011/12/15,heating,QUEENS,73
2011/12/16,heating,QUEENS,102
2011/12/17,heating,QUEENS,136
2011/12/18,heating,QUEENS,217
2011/12/19,heating,QUEENS,200
2011/12/20,heating,QUEENS,110
2011/12/21,heating,QUEENS,75
2011/12/22,heating,QUEENS,52
2011/12/23,heating,QUEENS,81
2011/12/24,heating,QUEENS,133
2011/12/25,heating,QUEENS,98
2011/12/26,heating,QUEENS,87
2011/12/27,heating,QUEENS,143
2011/12/28,heating,QUEENS,209
2011/12/29,heating,QUEENS,249
2011/12/30,heating,QUEENS,87
2011/12/31,heating,QUEENS,53
2012/01/01,heating,QUEENS,66
2012/01/02,heating,QUEENS,139
2012/01/03,heating,QUEENS,336
2012/01/04,heating,QUEENS,505
2012/01/05,heating,QUEENS,220
2012/01/06,heating,QUEENS,112
2012/01/07,heating,QUEENS,44
2012/01/08,heating,QUEENS,92
2012/01/09,heating,QUEENS,129
2012/01/10,heating,QUEENS,141
2012/01/11,heating,QUEENS,109
2012/01/12,heating,QUEENS,113
2012/01/13,heating,QUEENS,214
2012/01/14,heating,QUEENS,234
2012/01/15,heating,QUEENS,252
2012/01/16,heating,QUEENS,302
2012/01/17,heating,QUEENS,167
2012/01/18,heating,QUEENS,160
2012/01/19,heating,QUEENS,188
2012/01/20,heating,QUEENS,168
2012/01/21,heating,QUEENS,191
2012/01/22,heating,QUEENS,188
2012/01/23,heating,QUEENS,147
2012/01/24,heating,QUEENS,79
2012/01/25,heating,QUEENS,100
2012/01/26,heating,QUEENS,94
2012/01/27,heating,QUEENS,78
2012/01/29,heating,QUEENS,100
2012/01/30,heating,QUEENS,135
2012/01/31,heating,QUEENS,83
2012/02/01,heating,QUEENS,59
2012/02/02,heating,QUEENS,105
2012/02/03,heating,QUEENS,121
2012/02/04,heating,QUEENS,95
2012/02/05,heating,QUEENS,78
2012/02/06,heating,QUEENS,75
2012/02/07,heating,QUEENS,82
2012/02/08,heating,QUEENS,134
2012/02/09,heating,QUEENS,83
2012/02/10,heating,QUEENS,72
2012/02/11,heating,QUEENS,97
2012/02/12,heating,QUEENS,168
2012/02/13,heating,QUEENS,135
2012/02/14,heating,QUEENS,88
2012/02/15,heating,QUEENS,81
2012/02/16,heating,QUEENS,102
2012/02/17,heating,QUEENS,66
2012/02/18,heating,QUEENS,59
2012/02/19,heating,QUEENS,72
2012/02/20,heating,QUEENS,130
2012/02/21,heating,QUEENS,87
2012/02/22,heating,QUEENS,49
2012/02/23,heating,QUEENS,52
2012/02/24,heating,QUEENS,72
2012/02/25,heating,QUEENS,112
2012/02/26,heating,QUEENS,107
2012/02/27,heating,QUEENS,60
2012/02/28,heating,QUEENS,69
2012/02/29,heating,QUEENS,79
2012/03/01,heating,QUEENS,92
2012/03/02,heating,QUEENS,103
2012/03/03,heating,QUEENS,67
2012/03/04,heating,QUEENS,68
2012/03/05,heating,QUEENS,102
2012/03/06,heating,QUEENS,140
2012/03/07,heating,QUEENS,59
2012/03/08,heating,QUEENS,39
2012/03/09,heating,QUEENS,89
2012/03/10,heating,QUEENS,81
2012/03/11,heating,QUEENS,52
2012/03/12,heating,QUEENS,32
2012/03/13,heating,QUEENS,27
2012/03/14,heating,QUEENS,32
2012/03/15,heating,QUEENS,55
2012/03/16,heating,QUEENS,69
2012/03/17,heating,QUEENS,47
2012/03/18,heating,QUEENS,45
2012/03/19,heating,QUEENS,29
2012/03/20,heating,QUEENS,20
2012/03/21,heating,QUEENS,25
2012/03/22,heating,QUEENS,11
2012/03/23,heating,QUEENS,7
2012/03/24,heating,QUEENS,20
2012/03/25,heating,QUEENS,74
2012/03/26,heating,QUEENS,143
2012/03/27,heating,QUEENS,145
2012/03/28,heating,QUEENS,46
2012/03/29,heating,QUEENS,63
2012/03/30,heating,QUEENS,65
2012/03/31,heating,QUEENS,98
2012/04/01,heating,QUEENS,52
2012/04/02,heating,QUEENS,59
2012/04/03,heating,QUEENS,61
2012/04/04,heating,QUEENS,34
2012/04/05,heating,QUEENS,47
2012/04/06,heating,QUEENS,55
2012/04/07,heating,QUEENS,50
2012/04/08,heating,QUEENS,36
2012/04/09,heating,QUEENS,54
2012/04/10,heating,QUEENS,47
2012/04/11,heating,QUEENS,70
2012/04/12,heating,QUEENS,36
2012/04/13,heating,QUEENS,40
2012/04/14,heating,QUEENS,15
2012/04/15,heating,QUEENS,10
2012/04/16,heating,QUEENS,10
2012/04/17,heating,QUEENS,14
2012/04/18,heating,QUEENS,31
2012/04/19,heating,QUEENS,27
2012/04/20,heating,QUEENS,21
2012/04/21,heating,QUEENS,9
2012/04/22,heating,QUEENS,52
2012/04/23,heating,QUEENS,92
2012/04/24,heating,QUEENS,103
2012/04/25,heating,QUEENS,63
2012/04/26,heating,QUEENS,67
2012/04/27,heating,QUEENS,101
2012/04/28,heating,QUEENS,67
2012/04/29,heating,QUEENS,27
2012/04/30,heating,QUEENS,56
2012/05/01,heating,QUEENS,30
2012/05/02,heating,QUEENS,54
2012/05/03,heating,QUEENS,36
2012/05/04,heating,QUEENS,24
2012/05/05,heating,QUEENS,13
2012/05/06,heating,QUEENS,16
2012/05/07,heating,QUEENS,19
2012/05/08,heating,QUEENS,17
2012/05/09,heating,QUEENS,15
2012/05/10,heating,QUEENS,19
2012/05/11,heating,QUEENS,23
2012/05/12,heating,QUEENS,15
2012/05/13,heating,QUEENS,2
2012/05/14,heating,QUEENS,5
2012/05/15,heating,QUEENS,8
2012/05/16,heating,QUEENS,14
2012/05/17,heating,QUEENS,11
2012/05/18,heating,QUEENS,8
2012/05/19,heating,QUEENS,14
2012/05/20,heating,QUEENS,8
2012/05/21,heating,QUEENS,8
2012/05/22,heating,QUEENS,19
2012/05/23,heating,QUEENS,12
2012/05/24,heating,QUEENS,30
2012/05/25,heating,QUEENS,11
2012/05/26,heating,QUEENS,4
2012/05/27,heating,QUEENS,9
2012/05/28,heating,QUEENS,8
2012/05/29,heating,QUEENS,10
2012/05/30,heating,QUEENS,14
2012/05/31,heating,QUEENS,10
2012/06/01,heating,QUEENS,3
2012/06/02,heating,QUEENS,6
2012/06/03,heating,QUEENS,9
2012/06/04,heating,QUEENS,18
2012/06/05,heating,QUEENS,11
2012/06/06,heating,QUEENS,9
2012/06/07,heating,QUEENS,8
2012/06/08,heating,QUEENS,11
2012/06/09,heating,QUEENS,7
2012/06/10,heating,QUEENS,7
2012/06/11,heating,QUEENS,11
2012/06/12,heating,QUEENS,8
2012/06/13,heating,QUEENS,8
2012/06/14,heating,QUEENS,8
2012/06/15,heating,QUEENS,8
2012/06/16,heating,QUEENS,10
2012/06/17,heating,QUEENS,6
2012/06/18,heating,QUEENS,7
2012/06/19,heating,QUEENS,11
2012/06/20,heating,QUEENS,10
2012/06/21,heating,QUEENS,10
2012/06/22,heating,QUEENS,15
2012/06/23,heating,QUEENS,12
2012/06/24,heating,QUEENS,1
2012/06/25,heating,QUEENS,10
2012/06/26,heating,QUEENS,6
2012/06/27,heating,QUEENS,9
2012/06/28,heating,QUEENS,3
2012/06/29,heating,QUEENS,5
2012/06/30,heating,QUEENS,8
2012/07/01,heating,QUEENS,4
2012/07/02,heating,QUEENS,6
2012/07/03,heating,QUEENS,11
2012/07/04,heating,QUEENS,8
2012/07/05,heating,QUEENS,8
2012/07/06,heating,QUEENS,7
2012/07/07,heating,QUEENS,8
2012/07/08,heating,QUEENS,7
2012/07/09,heating,QUEENS,11
2012/07/10,heating,QUEENS,10
2012/07/11,heating,QUEENS,6
2012/07/12,heating,QUEENS,12
2012/07/13,heating,QUEENS,3
2012/07/14,heating,QUEENS,5
2012/07/15,heating,QUEENS,6
2012/07/16,heating,QUEENS,13
2012/07/17,heating,QUEENS,6
2012/07/18,heating,QUEENS,10
2012/07/19,heating,QUEENS,11
2012/07/20,heating,QUEENS,4
2012/07/21,heating,QUEENS,2
2012/07/22,heating,QUEENS,2
2012/07/23,heating,QUEENS,3
2012/07/24,heating,QUEENS,2
2012/07/25,heating,QUEENS,11
2012/07/26,heating,QUEENS,9
2012/07/27,heating,QUEENS,6
2012/07/28,heating,QUEENS,3
2012/07/29,heating,QUEENS,3
2012/07/30,heating,QUEENS,10
2012/07/31,heating,QUEENS,6
2012/08/01,heating,QUEENS,8
2012/08/02,heating,QUEENS,9
2012/08/03,heating,QUEENS,9
2012/08/04,heating,QUEENS,3
2012/08/05,heating,QUEENS,7
2012/08/06,heating,QUEENS,9
2012/08/07,heating,QUEENS,7
2012/08/08,heating,QUEENS,10
2012/08/09,heating,QUEENS,5
2012/08/10,heating,QUEENS,10
2012/08/11,heating,QUEENS,1
2012/08/12,heating,QUEENS,5
2012/08/13,heating,QUEENS,10
2012/08/14,heating,QUEENS,6
2012/08/15,heating,QUEENS,9
2012/08/16,heating,QUEENS,9
2012/08/17,heating,QUEENS,4
